1,33	1,165	1,211	1,213	
1,34	1,223	1,161	1,216	
1,35	1,165	1,211	1,213	
1,36	1,223	1,161	1,216	
1,37	1,176	1,161	1,216	
1,38	1,177	1,161	1,216	
1,39	1,223	1,161	1,216	
1,40	1,226	1,162	1,214	
1,41	1,226	1,162	1,214	
1,42	1,223	1,161	1,216	
1,43	1,165	1,211	1,213	
1,44	1,165	1,211	1,213	
1,253	1,223	1,161	1,216	
1,46	1,223	1,161	1,216	
1,47	1,223	1,161	1,216	
1,48	1,223	1,161	1,216	
1,49	1,176	1,161	1,216	
1,50	1,177	1,161	1,216	
1,51	1,223	1,161	1,216	
1,52	1,224	1,211	1,217	
1,53	1,165	1,211	1,213	
1,54	1,223	1,161	1,216	
1,55	1,223	1,161	1,216	
1,56	1,223	1,161	1,216	
1,57	1,223	1,161	1,216	
1,58	1,223	1,161	1,216	
1,59	1,165	1,211	1,213	
1,60	1,223	1,161	1,216	
1,61	1,226	1,162	1,215	
1,62	1,223	1,161	1,216	
1,170	1,225	1,162	1,217	
1,171	1,223	1,161	1,216	
1,172	1,225	1,162	1,217	
1,173	1,223	1,162	1,217	
1,174	1,223	1,162	1,217	
1,63	1,227	1,162	1,217	
1,64	1,227	1,162	1,217	
1,65	1,224	1,162	1,217	
1,66	1,224	1,162	1,217	
1,67	1,167	1,163	1,218	
1,68	1,167	1,163	1,217	
1,69	1,227	1,162	1,217	
1,70	1,227	1,162	1,217	
1,71	1,224	1,162	1,217	
1,72	1,224	1,162	1,217	
1,73	1,224	1,162	1,217	
1,74	1,224	1,162	1,217	
1,75	1,168	1,163	1,218	
1,76	1,168	1,163	1,218	
1,77	1,228	1,163	1,218	
1,78	1,228	1,163	1,218	
1,79	1,228	1,163	1,218	
1,80	1,169	1,163	1,218	
1,81	1,168	1,163	1,218	
1,82	1,228	1,163	1,218	
1,83	1,228	1,163	1,218	
1,84	1,169	1,163	1,218	
5,153	1,177	1,161	1,216	
5,154	1,177	1,161	1,216	
1,136	1,229	1,164	1,219	
1,137	1,229	1,164	1,219	
1,153	1,228	1,162	1,217	
1,85	1,168	1,163	1,218	
1,86	1,168	1,163	1,218	
1,87	1,228	1,163	1,218	
1,88	1,169	1,163	1,218	
